txn_id,user_id,txn_date,txn_type,category,amount,status
T603776,U3435,2024-07-31,FamCard,Food,777.69,success
T396872,U3435,2024-07-14,FamCard,Shopping,69.93,success
T440758,U3437,2024-10-14,FamCard,Shopping,143.27,success
T778206,U3437,2024-11-21,QR,Food,60.05,success
T258207,U3437,2024-09-29,UPI,Gaming,35.59,success
T474699,U3437,2024-09-24,UPI,Food,245.27,success
T401237,U3437,2025-01-24,QR,Food,27.16,success
T793425,U3437,2024-08-26,UPI,Entertainment,308.86,success
T815350,U3437,2024-09-16,QR,Gaming,461.41,success
T683097,U3437,2024-10-27,QR,Shopping,378.73,success
T972913,U3437,2024-10-08,QR,Gaming,272.65,success
T633067,U3440,2024-07-12,QR,Entertainment,22.77,success
T198058,U3440,2024-06-02,UPI,Entertainment,361.6,success
T936440,U3440,2024-05-21,UPI,Food,1023.26,success
T712127,U3440,2024-07-02,UPI,Transport,183.15,success
T396393,U3440,2024-06-17,FamCard,Food,385.3,success
T635753,U3440,2024-02-22,UPI,Entertainment,881.08,success
T758716,U3440,2024-05-13,FamCard,Entertainment,494.28,success
T400167,U3440,2024-03-08,FamCard,Shopping,239.35,failed
T850020,U3440,2024-07-01,UPI,Entertainment,139.96,failed
T839329,U3440,2024-02-12,QR,Entertainment,209.68,success
T708187,U3440,2024-05-12,UPI,Entertainment,448.91,success
T358552,U3440,2024-04-16,FamCard,Transport,808.21,success
T292417,U3440,2024-04-21,UPI,Transport,312.12,failed
T703546,U3440,2024-04-12,FamCard,Entertainment,11.02,success
T148215,U3440,2024-04-18,FamCard,Education,99.03,success
T212871,U3440,2024-02-15,QR,Shopping,93.19,failed
T619727,U3440,2024-07-10,QR,Shopping,194.0,success
T149066,U3440,2024-03-03,UPI,Education,918.74,success
T871004,U3441,2025-01-24,QR,Food,492.88,success
T358287,U3441,2024-12-20,FamCard,Entertainment,967.99,success
T179391,U3441,2024-10-28,QR,Entertainment,630.5,success
T154699,U3441,2024-11-10,FamCard,Education,140.51,success
T812888,U3441,2025-02-10,UPI,Education,223.46,success
T782633,U3441,2025-02-20,QR,Shopping,268.18,success
T762430,U3441,2025-03-26,UPI,Gaming,254.05,success
T499138,U3441,2025-02-19,QR,Transport,627.69,success
T754389,U3441,2024-12-10,FamCard,Entertainment,122.36,success
T582731,U3441,2025-01-26,FamCard,Entertainment,322.59,pending
T583900,U3441,2024-12-29,UPI,Entertainment,48.49,success
T909106,U3441,2025-01-08,QR,Entertainment,399.99,success
T601970,U3441,2025-01-01,QR,Transport,96.42,success
T136304,U3441,2024-12-27,QR,Food,72.61,success
T490060,U3441,2024-12-22,QR,Entertainment,96.28,pending
T229600,U3441,2025-01-19,UPI,Shopping,633.33,success
T246454,U3441,2024-11-22,FamCard,Entertainment,641.69,success
T845691,U3441,2024-10-19,FamCard,Entertainment,154.51,success
T391709,U3441,2024-11-03,FamCard,Gaming,156.52,success
T270306,U3445,2024-05-02,UPI,Food,1013.1,success
T864842,U3445,2024-04-18,UPI,Entertainment,260.8,success
T470781,U3445,2024-03-17,UPI,Gaming,122.05,success
T449732,U3445,2024-03-03,FamCard,Gaming,400.21,success
T895338,U3445,2024-04-20,FamCard,Entertainment,1041.94,success
T520474,U3445,2024-05-14,UPI,Entertainment,204.75,success
T451387,U3445,2024-03-08,QR,Entertainment,23.9,success
T562707,U3445,2024-04-01,QR,Shopping,383.97,success
T636261,U3445,2024-04-18,QR,Food,401.47,success
T257947,U3445,2024-03-16,QR,Education,228.62,success
T873237,U3445,2024-06-26,FamCard,Gaming,209.12,success
T846101,U3445,2024-03-07,UPI,Food,123.98,success
T730216,U3445,2024-06-20,FamCard,Food,25.77,success
T596195,U3445,2024-08-25,FamCard,Shopping,305.47,success
T456779,U3445,2024-06-28,FamCard,Entertainment,147.39,success
T124739,U3445,2024-06-01,FamCard,Entertainment,571.4,success
T723953,U3445,2024-07-10,UPI,Gaming,63.47,success
T546512,U3445,2024-05-31,FamCard,Entertainment,151.43,success
T910986,U3445,2024-03-18,UPI,Shopping,853.16,success
T439519,U3445,2024-08-09,UPI,Shopping,569.42,success
T237112,U3445,2024-04-10,FamCard,Food,633.0,success
T314274,U3445,2024-06-28,QR,Gaming,45.15,success
T208179,U3445,2024-08-08,FamCard,Education,166.44,success
T109920,U3445,2024-03-09,UPI,Gaming,666.38,success
T163737,U3447,2024-03-22,QR,Food,289.71,success
T189211,U3447,2024-03-15,UPI,Gaming,100.27,pending
T319697,U3447,2024-04-26,FamCard,Gaming,1527.77,failed
T211395,U3448,2024-04-10,UPI,Food,488.98,success
T259184,U3448,2024-05-01,UPI,Gaming,870.92,success
T871432,U3448,2024-05-05,UPI,Entertainment,203.57,success
T688412,U3452,2024-03-04,UPI,Gaming,95.42,success
T272839,U3452,2024-03-23,FamCard,Transport,585.92,success
T893362,U3452,2024-02-08,QR,Education,124.3,success
T667596,U3452,2024-03-28,UPI,Food,805.92,success
T891182,U3452,2024-07-08,UPI,Education,288.37,success
T344089,U3452,2024-03-21,UPI,Education,880.4,failed
T501048,U3452,2024-03-08,QR,Education,103.56,success
T528972,U3452,2024-05-29,UPI,Entertainment,163.76,success
T827060,U3452,2024-06-11,FamCard,Transport,3.77,success
T884617,U3452,2024-07-03,FamCard,Transport,82.96,success
T266044,U3452,2024-06-02,UPI,Food,261.8,success
T203981,U3452,2024-05-08,UPI,Food,311.0,success
T221424,U3452,2024-06-27,UPI,Shopping,146.13,success
T832597,U3452,2024-04-30,QR,Food,298.57,success
T937864,U3452,2024-02-09,UPI,Gaming,387.32,success
T896342,U3452,2024-03-31,FamCard,Food,292.96,success
T214438,U3452,2024-06-26,UPI,Food,130.41,success
T773552,U3452,2024-05-01,QR,Entertainment,0.16,failed
T302351,U3454,2024-06-06,FamCard,Transport,1022.54,success
T783219,U3454,2024-05-13,UPI,Food,907.8,success
T505740,U3454,2024-06-25,FamCard,Transport,214.36,success
T823965,U3454,2024-06-13,FamCard,Transport,185.68,failed
T125115,U3454,2024-04-23,UPI,Transport,662.62,success
T258840,U3454,2024-03-05,QR,Transport,117.97,success
T130672,U3454,2024-02-02,FamCard,Transport,105.06,success
T930748,U3454,2024-05-21,FamCard,Education,174.63,pending
T764648,U3454,2024-04-05,QR,Food,158.57,success
T862354,U3454,2024-02-16,UPI,Entertainment,930.01,success
T281637,U3455,2024-04-15,UPI,Transport,684.26,failed
T532486,U3455,2024-07-10,UPI,Transport,691.58,failed
T470584,U3455,2024-05-11,FamCard,Education,110.74,success
T388584,U3455,2024-01-25,FamCard,Shopping,555.16,success
T687423,U3455,2024-03-12,QR,Shopping,359.37,failed
T481983,U3455,2024-06-09,UPI,Transport,122.52,success
T347904,U3455,2024-07-20,FamCard,Shopping,290.17,success
T128984,U3457,2024-11-04,UPI,Gaming,296.95,success
T606022,U3457,2024-11-13,UPI,Shopping,137.02,success
T330935,U3457,2024-10-06,QR,Education,221.9,success
T983808,U3457,2024-11-15,QR,Food,428.85,success
T170778,U3457,2025-03-11,FamCard,Entertainment,9.45,success
T265442,U3457,2025-01-19,UPI,Education,87.86,success
T551835,U3457,2024-12-17,UPI,Education,88.07,success
T396786,U3457,2024-12-02,QR,Transport,306.91,pending
T400280,U3457,2024-12-09,UPI,Entertainment,162.81,success
T331902,U3457,2024-11-15,FamCard,Gaming,211.19,success
T448763,U3457,2024-09-29,QR,Education,888.26,success
T302452,U3457,2024-11-21,QR,Shopping,2.96,success
T357907,U3457,2024-10-20,UPI,Food,2.08,success
T580108,U3457,2025-01-28,QR,Shopping,160.52,success
T558968,U3457,2024-09-22,FamCard,Education,509.42,success
T768064,U3457,2024-10-22,FamCard,Transport,255.49,success
T337358,U3457,2025-02-20,QR,Entertainment,222.98,success
T647232,U3457,2025-02-09,UPI,Shopping,217.76,success
T933232,U3457,2024-10-28,UPI,Education,330.97,success
T746278,U3458,2024-05-15,QR,Transport,30.68,success
T827350,U3458,2024-09-24,FamCard,Gaming,23.75,success
T633898,U3458,2024-05-25,FamCard,Gaming,25.38,success
T993165,U3458,2024-08-20,FamCard,Shopping,205.87,success
T175329,U3458,2024-06-02,QR,Transport,4.42,success
T530549,U3458,2024-06-08,FamCard,Gaming,384.57,success
T948012,U3458,2024-07-04,FamCard,Transport,141.7,success
T779837,U3458,2024-09-27,FamCard,Gaming,278.14,success
T242723,U3458,2024-09-02,QR,Transport,152.55,success
T244425,U3458,2024-07-21,FamCard,Education,1077.46,success
T118512,U3458,2024-06-19,FamCard,Food,32.79,success
T126808,U3458,2024-05-18,UPI,Entertainment,16.09,success
T606868,U3458,2024-09-26,UPI,Transport,134.21,success
T617054,U3458,2024-05-11,QR,Food,427.34,failed
T812421,U3458,2024-07-17,UPI,Education,40.0,success
T693989,U3458,2024-09-22,QR,Transport,226.43,success
T679273,U3458,2024-06-02,UPI,Entertainment,644.67,success
T730478,U3458,2024-09-22,FamCard,Food,248.07,success
T101973,U3458,2024-04-14,QR,Transport,21.36,success
T764949,U3458,2024-07-23,FamCard,Shopping,34.9,failed
T855578,U3458,2024-04-02,QR,Education,244.81,success
T854881,U3458,2024-08-23,UPI,Gaming,279.21,success
T599865,U3458,2024-09-27,FamCard,Entertainment,50.72,success
T597497,U3458,2024-06-22,UPI,Shopping,208.16,success
T751536,U3460,2024-10-31,UPI,Transport,139.06,pending
T167284,U3462,2024-08-01,QR,Gaming,145.07,success
T232074,U3462,2024-05-31,UPI,Entertainment,115.14,success
T251504,U3462,2024-08-10,UPI,Food,195.8,failed
T212244,U3462,2024-09-20,QR,Entertainment,251.55,success
T243802,U3462,2024-07-19,FamCard,Transport,85.06,success
T178816,U3462,2024-06-04,UPI,Food,212.68,success
T862659,U3462,2024-09-07,FamCard,Shopping,254.07,failed
T572878,U3462,2024-05-27,UPI,Gaming,534.77,success
T528809,U3462,2024-06-02,UPI,Gaming,51.16,success
T676892,U3462,2024-04-24,UPI,Gaming,161.16,success
T455431,U3462,2024-05-10,UPI,Education,209.21,success
T296327,U3462,2024-10-08,FamCard,Gaming,241.37,success
T240727,U3462,2024-06-08,UPI,Transport,278.85,pending
T986565,U3462,2024-08-02,QR,Gaming,354.9,success
T627441,U3462,2024-05-09,UPI,Education,542.99,success
T475265,U3462,2024-09-02,QR,Shopping,116.18,pending
T575346,U3462,2024-07-23,QR,Transport,534.14,success
T977414,U3462,2024-08-07,UPI,Transport,138.32,success
T858789,U3462,2024-08-28,UPI,Education,954.45,success
T679889,U3462,2024-06-02,UPI,Food,28.13,success
T886364,U3462,2024-08-17,QR,Education,119.57,success
T241159,U3463,2024-10-01,FamCard,Shopping,40.11,success
T685173,U3463,2024-07-29,QR,Shopping,535.55,success
T314727,U3463,2024-12-09,FamCard,Entertainment,1454.75,success
T935819,U3463,2024-11-09,FamCard,Education,62.82,success
T231603,U3463,2024-10-04,QR,Entertainment,251.35,success
T797437,U3463,2024-06-24,FamCard,Gaming,313.27,success
T964885,U3466,2024-12-23,UPI,Transport,69.68,success
T275755,U3466,2025-01-17,FamCard,Education,178.94,success
T591764,U3466,2024-12-01,UPI,Entertainment,48.97,success
T894633,U3466,2024-11-12,FamCard,Education,881.32,success
T792870,U3466,2024-09-24,UPI,Food,81.49,success
T308419,U3466,2024-08-23,UPI,Entertainment,98.47,success
T364510,U3466,2024-08-03,QR,Entertainment,36.31,success
T967823,U3466,2024-08-11,QR,Shopping,466.74,success
T363851,U3466,2024-08-11,FamCard,Entertainment,1034.53,success
T845704,U3466,2024-10-06,FamCard,Gaming,560.09,success
T749712,U3466,2024-10-24,QR,Gaming,256.21,success
T573112,U3466,2025-01-09,FamCard,Shopping,95.04,success
T135509,U3466,2024-12-03,FamCard,Entertainment,146.53,success
T189829,U3466,2024-10-24,UPI,Gaming,1388.65,failed
T234029,U3466,2024-10-10,UPI,Shopping,54.48,success
T214274,U3466,2024-12-06,QR,Gaming,249.18,success
T304866,U3466,2025-01-06,UPI,Shopping,421.41,success
T650805,U3466,2024-12-15,QR,Education,291.56,success
T572979,U3466,2025-01-18,FamCard,Gaming,8.38,success
T314406,U3466,2024-08-17,FamCard,Gaming,68.66,success
T396905,U3467,2024-05-15,QR,Food,480.7,failed
T554227,U3467,2024-07-01,QR,Gaming,25.31,failed
T866091,U3467,2024-07-16,FamCard,Shopping,494.62,success
T455663,U3467,2024-04-07,FamCard,Shopping,38.7,failed
T952642,U3467,2024-08-07,UPI,Transport,219.67,pending
T477677,U3467,2024-09-12,UPI,Shopping,352.76,success
T474711,U3467,2024-03-27,QR,Transport,220.81,success
T769221,U3467,2024-05-21,UPI,Food,566.55,success
T969014,U3467,2024-09-01,UPI,Gaming,241.47,success
T194232,U3467,2024-05-24,UPI,Transport,76.48,success
T713749,U3467,2024-04-08,QR,Shopping,87.28,success
T680041,U3469,2025-04-20,FamCard,Food,304.23,success
T402175,U3469,2025-05-31,UPI,Gaming,129.64,success
T926743,U3469,2025-06-03,QR,Food,416.22,failed
T229884,U3469,2025-04-19,QR,Transport,15.2,success
T584878,U3469,2025-03-10,QR,Entertainment,10.08,success
T400170,U3469,2024-12-28,FamCard,Education,395.74,success
T474434,U3469,2024-12-22,FamCard,Gaming,125.31,success
T969848,U3469,2025-04-28,FamCard,Transport,1333.81,success
T752139,U3469,2025-05-19,FamCard,Entertainment,47.88,success
T720996,U3469,2024-12-27,QR,Education,97.62,success
T720985,U3469,2025-05-12,UPI,Gaming,488.0,pending
T974272,U3469,2025-05-05,UPI,Education,628.41,success
T470521,U3469,2025-01-15,FamCard,Entertainment,384.32,success
T673464,U3469,2025-02-09,QR,Food,199.56,success
T356219,U3469,2025-04-07,QR,Shopping,68.33,success
T772318,U3469,2025-01-07,QR,Food,1346.89,success
T159747,U3469,2024-12-19,UPI,Food,241.56,failed
T519009,U3469,2025-03-20,FamCard,Entertainment,502.45,success
T881271,U3469,2025-05-28,UPI,Food,344.19,success
T429031,U3469,2025-02-09,UPI,Shopping,19.05,pending
T737407,U3469,2025-01-19,FamCard,Shopping,467.74,failed
T471357,U3470,2024-05-16,UPI,Transport,195.56,failed
T719515,U3470,2024-05-17,FamCard,Shopping,540.77,success
T415695,U3470,2024-06-18,QR,Food,341.44,success
T106248,U3470,2024-08-02,FamCard,Entertainment,93.32,success
T571578,U3470,2024-10-30,FamCard,Gaming,274.2,success
T978123,U3470,2024-07-16,QR,Education,32.26,success
T119585,U3470,2024-08-13,UPI,Shopping,449.39,success
T893727,U3470,2024-08-20,FamCard,Education,1092.51,success
T867339,U3470,2024-06-16,FamCard,Gaming,572.71,success
T184936,U3470,2024-07-23,UPI,Entertainment,1342.88,pending
T347738,U3470,2024-08-26,QR,Education,247.69,pending
T822270,U3471,2024-06-29,FamCard,Food,50.35,success
T588117,U3471,2024-06-21,FamCard,Shopping,285.82,success
T341855,U3471,2024-07-28,QR,Transport,94.3,success
T392355,U3473,2025-03-08,QR,Entertainment,733.47,success
T424942,U3473,2025-03-26,FamCard,Gaming,187.83,success
T141439,U3473,2025-02-22,QR,Entertainment,240.48,success
T479021,U3473,2025-05-29,UPI,Education,328.64,pending
T471271,U3473,2025-01-22,FamCard,Gaming,340.73,success
T421619,U3473,2025-04-27,UPI,Education,780.22,failed
T132478,U3473,2025-05-05,QR,Education,53.15,success
T453542,U3473,2025-02-08,UPI,Gaming,1001.23,pending
T159164,U3473,2025-05-26,QR,Food,73.77,success
T819393,U3474,2024-09-17,FamCard,Gaming,545.67,pending
T207888,U3474,2024-10-04,QR,Shopping,202.96,success
T523160,U3474,2024-11-08,UPI,Gaming,50.01,success
T248585,U3474,2024-10-12,QR,Transport,77.94,success
T124909,U3474,2024-07-07,QR,Food,508.62,success
T968696,U3474,2024-09-02,UPI,Entertainment,488.25,success
T346171,U3474,2024-09-13,FamCard,Gaming,174.42,success
T994228,U3474,2024-07-04,FamCard,Transport,302.5,success
T648236,U3474,2024-11-17,QR,Food,97.56,success
T309709,U3474,2024-10-24,QR,Transport,434.56,success
T585611,U3474,2024-06-17,QR,Shopping,78.33,success
T674162,U3474,2024-08-21,UPI,Education,79.9,success
T417653,U3474,2024-08-17,QR,Education,66.23,success
T564416,U3474,2024-06-23,FamCard,Entertainment,272.36,pending
T641231,U3474,2024-09-09,UPI,Entertainment,220.17,success
T713346,U3474,2024-11-14,UPI,Transport,640.65,success
T761953,U3474,2024-10-12,QR,Entertainment,269.38,success
T897916,U3474,2024-06-10,UPI,Transport,167.72,success
T795006,U3474,2024-08-11,QR,Entertainment,84.96,success
T209388,U3474,2024-11-12,QR,Food,224.41,success
T130453,U3474,2024-07-31,UPI,Education,709.03,success
T221199,U3475,2025-03-15,QR,Entertainment,353.75,success
T438174,U3475,2024-12-28,UPI,Transport,5.7,failed
T730476,U3475,2025-06-13,FamCard,Shopping,22.16,success
T177120,U3476,2024-10-07,FamCard,Shopping,1.63,failed
T810264,U3476,2024-06-21,QR,Transport,106.16,success
T273905,U3476,2024-06-10,FamCard,Transport,279.31,success
T958986,U3476,2024-06-12,QR,Gaming,119.22,success
T670193,U3476,2024-11-03,FamCard,Entertainment,1403.73,success
T433311,U3476,2024-12-05,FamCard,Entertainment,15.0,success
T137313,U3476,2024-11-03,FamCard,Entertainment,335.19,success
T542212,U3477,2024-12-21,UPI,Shopping,2.38,failed
T213541,U3477,2025-01-05,FamCard,Transport,264.34,success
T527655,U3477,2025-03-25,UPI,Food,923.09,success
T318504,U3477,2024-11-22,UPI,Gaming,613.68,success
T766864,U3477,2025-02-15,QR,Food,331.23,success
T661329,U3477,2024-11-20,FamCard,Education,287.9,success
T861497,U3477,2025-04-13,QR,Education,117.59,success
T813557,U3477,2024-12-30,FamCard,Food,152.94,success
T700065,U3477,2025-04-09,UPI,Shopping,309.96,success
T398502,U3477,2025-02-15,UPI,Entertainment,740.42,success
T378172,U3477,2025-01-14,FamCard,Transport,65.59,success
T194246,U3477,2025-03-09,QR,Entertainment,76.73,failed
T581757,U3477,2025-01-31,UPI,Education,293.49,success
T413736,U3479,2025-01-03,FamCard,Shopping,251.8,success
T441923,U3479,2025-02-17,QR,Shopping,318.56,success
T911235,U3479,2024-11-25,QR,Transport,1411.1,failed
T116605,U3479,2024-10-09,QR,Transport,217.29,success
T362953,U3479,2025-01-14,FamCard,Education,373.1,success
T780028,U3479,2024-10-22,UPI,Transport,141.72,success
T711423,U3479,2024-10-11,UPI,Education,35.22,success
T685398,U3479,2025-01-18,UPI,Shopping,526.94,success
T373643,U3482,2024-09-23,UPI,Shopping,304.26,success
T878193,U3482,2024-06-27,FamCard,Education,1161.35,success
T484973,U3482,2024-05-25,QR,Shopping,567.77,success
T951235,U3482,2024-07-03,FamCard,Gaming,489.78,success
T240255,U3482,2024-04-27,FamCard,Transport,163.55,failed
T531169,U3482,2024-10-15,UPI,Shopping,285.2,success
T574331,U3482,2024-05-26,QR,Shopping,488.17,success
T294339,U3482,2024-09-01,QR,Education,237.75,success
T572747,U3482,2024-10-11,FamCard,Shopping,1611.35,success
T970785,U3482,2024-06-04,QR,Shopping,14.21,success
T556645,U3482,2024-08-21,FamCard,Education,244.69,success
T252530,U3482,2024-05-21,FamCard,Education,672.26,success
T492424,U3483,2024-05-01,QR,Shopping,992.67,success
T595444,U3483,2024-05-29,QR,Shopping,137.7,success
T221005,U3484,2024-09-28,QR,Transport,235.36,success
T352152,U3484,2024-08-02,QR,Gaming,11.53,failed
T825983,U3484,2024-07-06,FamCard,Education,640.12,pending
T728090,U3484,2024-06-18,QR,Food,97.21,success
T493430,U3484,2024-08-10,FamCard,Shopping,44.01,success
T911188,U3484,2024-09-23,UPI,Shopping,656.47,success
T510253,U3484,2024-09-04,QR,Entertainment,229.35,success
T933631,U3484,2024-07-14,QR,Transport,411.04,success
T146557,U3484,2024-06-26,QR,Entertainment,66.6,success
T887950,U3484,2024-05-30,QR,Transport,358.8,success
T741596,U3484,2024-07-21,FamCard,Gaming,99.25,success
T426834,U3484,2024-07-31,QR,Transport,736.19,success
T495103,U3484,2024-10-23,QR,Transport,189.43,success
T524768,U3484,2024-06-27,UPI,Education,72.6,success
T824578,U3484,2024-06-06,QR,Education,859.88,success
T474889,U3484,2024-05-26,FamCard,Gaming,257.14,success
T997358,U3484,2024-07-04,FamCard,Gaming,1382.14,success
T255558,U3484,2024-10-28,UPI,Entertainment,40.52,success
T169470,U3484,2024-09-30,FamCard,Food,160.08,success
T740777,U3484,2024-05-19,QR,Transport,385.93,success
T691357,U3484,2024-05-10,QR,Education,825.84,success
T382468,U3484,2024-06-23,QR,Entertainment,436.08,success
T922338,U3487,2024-07-21,FamCard,Food,94.47,success
T153876,U3487,2024-09-13,FamCard,Gaming,35.21,success
T695532,U3487,2024-08-14,QR,Transport,1084.09,success
T890365,U3487,2024-09-18,UPI,Food,486.87,success
T554758,U3487,2024-10-09,UPI,Transport,133.78,failed
T168111,U3487,2025-01-09,UPI,Education,255.58,success
T988758,U3487,2024-11-25,FamCard,Transport,45.73,success
T704921,U3487,2024-10-24,QR,Education,211.18,success
T102182,U3487,2024-12-17,FamCard,Shopping,592.12,pending
T589803,U3489,2024-10-10,UPI,Transport,1094.61,failed
T836767,U3489,2024-08-25,QR,Transport,455.63,success
T178291,U3489,2024-07-02,UPI,Transport,23.69,success
T781305,U3489,2024-08-31,QR,Transport,434.15,success
T824167,U3489,2024-07-23,QR,Gaming,137.75,success
T269523,U3489,2024-07-22,QR,Transport,25.47,success
T506823,U3490,2024-09-15,QR,Food,380.7,success
T666705,U3490,2024-12-18,FamCard,Entertainment,22.04,success
